account_id,appliance_group,cons_dec2024,multiplier
600473072,ПГ,57.99,0.90609375
600473635,ПГ,8.66,0.1353125
600473968,ПГ,32.0,0.5
600474000,ПГ,45.0,0.703125
600474040,ПГ,22.25,0.34765625
600474231,ПГ,23.56,0.368125
600474350,ПГ,79.0,1.234375
600474570,ПГ,83.0,1.296875
600474609,ПГ,13.46,0.2103125
600474741,ПГ,87.0,1.359375
600474775,ПГ,112.0,1.75
600474962,ПГ,100.0,1.5625
600475516,ПГ,22.22,0.3471875
600475690,ПГ,2.0,0.1
600475725,ПГ,7.42,0.1159375
600475858,ПГ,131.0,2.046875
600475922,ПГ,43.0,0.671875
600476266,ПГ,69.54,1.0865625
600476293,ПГ,139.08,2.173125
600476649,ПГ,4.0,0.1
600476706,ПГ,8.02,0.1253125
600476844,ПГ,32.67,0.51046875
600476881,ПГ,63.0,0.984375
600477459,ПГ,108.3,1.6921875
600477861,ПГ,114.0,1.78125
600478854,ПГ,89.07,1.39171875
600479005,ПГ,3.0,0.1
600479242,ПГ,96.0,1.5
600479374,ПГ,60.27,0.94171875
600479396,ПГ,127.56,1.993125
600479799,ПГ,25.0,0.390625
600480351,ПГ,4.0,0.1
600482536,ПГ,122.0,1.90625
600482547,ПГ,100.08,1.56375
600482986,ПГ,77.06,1.2040625
600483078,ПГ,60.05,0.93828125
600483317,ПГ,25.0,0.390625
600483332,ПГ,57.3,0.8953125
600483408,ПГ,171.85,2.68515625
600483425,ПГ,67.03,1.04734375
600483593,ПГ,96.75,1.51171875
600483624,ПГ,106.0,1.65625
600469581,ПГ,31.86,0.4978125
600469707,ПГ,88.0,1.375
600469735,ПГ,66.05,1.03203125
600469775,ПГ,163.0,2.546875
600469879,ПГ,41.03,0.64109375
600469911,ПГ,38.0,0.59375
600469941,ПГ,86.0,1.34375
600470076,ПГ,53.0,0.828125
600470098,ПГ,5.01,0.1
600470248,ПГ,96.0,1.5
600470284,ПГ,13.0,0.203125
600470312,ПГ,85.0,1.328125
600470448,ПГ,203.0,3.171875
600470472,ПГ,7.42,0.1159375
600470514,ПГ,61.0,0.953125
600470649,ПГ,165.0,2.578125
600470688,ПГ,117.0,1.828125
600470715,ПГ,62.0,0.96875
600470850,ПГ,127.29,1.98890625
600471082,ПГ,104.0,1.625
600471217,ПГ,9.18,0.1434375
600471392,ПГ,27.81,0.43453125
600471426,ПГ,119.0,1.859375
600471588,ПГ,37.97,0.59328125
600471620,ПГ,28.02,0.4378125
600471791,ПГ,96.5,1.5078125
600471819,ПГ,56.0,0.875
600472199,ПГ,119.86,1.8728125
600472971,ПГ,41.84,0.65375
600473107,ПГ,9.92,0.155
600473140,ПГ,114.0,1.78125
600473271,ПГ,3.04,0.1
600473309,ПГ,11.52,0.18
600473337,ПГ,21.25,0.33203125
600473634,ПГ,50.0,0.78125
600473738,ПГ,74.92,1.170625
600473870,ПГ,38.08,0.595
600473931,ПГ,49.0,0.765625
600474068,ПГ,52.0,0.8125
600474303,ПГ,41.0,0.640625
600474648,ПГ,81.0,1.265625
600474674,ПГ,17.01,0.26578125
600474705,ПГ,54.0,0.84375
600474804,ПГ,34.0,0.53125
600474845,ПГ,169.0,2.640625
600474869,ПГ,25.25,0.39453125
600475623,ПГ,110.11,1.72046875
600475648,ПГ,218.0,3.40625
600475760,ПГ,52.17,0.81515625
600475963,ПГ,61.0,0.953125
600476312,ПГ,69.54,1.0865625
600476578,ПГ,77.12,1.205
600476610,ПГ,71.0,1.109375
600476748,ПГ,27.17,0.42453125
600476782,ПГ,119.08,1.860625
600476819,ПГ,57.48,0.898125
600477358,ПГ,25.07,0.39171875
600477382,ПГ,69.0,1.078125
600478887,ПГ,23.0,0.359375
600478922,ПГ,79.0,1.234375
600479169,ПГ,215.56,3.368125
600480276,ПГ,93.0,1.453125
600480636,ПГ,1.0,0.1
600480703,ПГ,113.0,1.765625
600480761,ПГ,200.3,3.1296875
600480827,ПГ,30.0,0.46875
600480962,ПГ,190.0,2.96875
600482432,ПГ,71.0,1.109375
600482866,ПГ,59.53,0.93015625
600482895,ПГ,106.0,1.65625
600483001,ПГ,51.0,0.796875
600483168,ПГ,24.58,0.3840625
600483359,ПГ,67.0,1.046875
600483383,ПГ,101.0,1.578125
600484166,ПГ,36.0,0.5625
600484564,ПГ,81.0,1.265625
600484759,ПГ,158.0,2.46875
600484776,ПГ,45.05,0.70390625
600486028,ПГ,40.0,0.625
600486043,ПГ,20.0,0.3125
600486058,ПГ,66.0,1.03125
600486566,ПГ,32.37,0.50578125
600486647,ПГ,38.1,0.5953125
600488913,ПГ,64.0,1.0
600488949,ПГ,166.0,2.59375
600489042,ПГ,157.8,2.465625
600489244,ПГ,260.0,4.0625
600489258,ПГ,31.0,0.484375
600490022,ПГ,119.6,1.86875
600490122,ПГ,25.25,0.39453125
600490151,ПГ,166.0,2.59375
600490236,ПГ,71.0,1.109375
600490250,ПГ,253.83,3.96609375
600491764,ПГ,65.0,1.015625
600491772,ПГ,72.57,1.13390625
600491810,ПГ,55.0,0.859375
600493368,ПГ,51.1,0.7984375
600482598,ПГ,7.2,0.1125
600482851,ПГ,60.0,0.9375
600482882,ПГ,72.0,1.125
600482913,ПГ,143.11,2.23609375
600483068,ПГ,99.23,1.55046875
600483082,ПГ,11.0,0.171875
600483371,ПГ,11.99,0.18734375
600483691,ПГ,56.0,0.875
600484090,ПГ,36.0,0.5625
600484105,ПГ,17.99,0.28109375
600484121,ПГ,14.96,0.23375
600484151,ПГ,2.16,0.1
600484334,ПГ,81.0,1.265625
600484747,ПГ,111.0,1.734375
600484770,ПГ,113.0,1.765625
600486125,ПГ,49.0,0.765625
600486408,ПГ,103.0,1.609375
600486584,ПГ,169.0,2.640625
600486922,ПГ,66.99,1.04671875
600487269,ПГ,186.0,2.90625
600487418,ПГ,12.84,0.200625
600489070,ПГ,32.84,0.513125
600489901,ПГ,61.62,0.9628125
600489924,ПГ,48.37,0.75578125
600490026,ПГ,2.97,0.1
600490225,ПГ,29.32,0.458125
600491798,ПГ,99.18,1.5496875
600492376,ПГ,23.37,0.36515625
600493152,ПГ,13.71,0.21421875
600482608,ПГ,132.4,2.06875
600482987,ПГ,170.42,2.6628125
600483013,ПГ,73.0,1.140625
600483066,ПГ,9.99,0.15609375
600483089,ПГ,135.1,2.1109375
600483343,ПГ,39.0,0.609375
600483370,ПГ,91.07,1.42296875
600483598,ПГ,159.39,2.49046875
600484069,ПГ,19.71,0.30796875
600484312,ПГ,14.01,0.21890625
600484339,ПГ,111.0,1.734375
600484573,ПГ,9.05,0.14140625
600484773,ПГ,68.0,1.0625
600486389,ПГ,62.0,0.96875
600486527,ПГ,158.0,2.46875
600486597,ПГ,17.37,0.27140625
600486631,ПГ,147.0,2.296875
600486665,ПГ,52.22,0.8159375
600488944,ПГ,106.0,1.65625
600489159,ПГ,124.0,1.9375
600489176,ПГ,127.27,1.98859375
600489220,ПГ,89.0,1.390625
600489644,ПГ,24.0,0.375
600490001,ПГ,115.0,1.796875
600490108,ПГ,133.0,2.078125
600490139,ПГ,12.26,0.1915625
600491703,ПГ,194.39,3.03734375
600491741,ПГ,7.42,0.1159375
600491795,ПГ,45.0,0.703125
600493176,ПГ,108.0,1.6875
600493294,ПГ,27.37,0.42765625
600493323,ПГ,59.99,0.93734375
600484307,ПГ,69.0,1.078125
600484574,ПГ,64.0,1.0
600484841,ПГ,42.41,0.66265625
600484864,ПГ,23.05,0.36015625
600484915,ПГ,54.0,0.84375
600486081,ПГ,98.0,1.53125
600487542,ПГ,89.14,1.3928125
600488116,ПГ,7.42,0.1159375
600488861,ПГ,54.0,0.84375
600489111,ПГ,6.42,0.1003125
600489151,ПГ,20.62,0.3221875
600489173,ПГ,103.17,1.61203125
600489226,ПГ,95.0,1.484375
600489547,ПГ,23.14,0.3615625
600489617,ПГ,43.11,0.67359375
600489642,ПГ,79.03,1.23484375
600489681,ПГ,255.0,3.984375
600489870,ПГ,308.15,4.81484375
600489881,ПГ,34.16,0.53375
600490067,ПГ,72.12,1.126875
600490093,ПГ,36.06,0.5634375
600490140,ПГ,130.35,2.03671875
600491844,ПГ,65.0,1.015625
600491875,ПГ,59.05,0.92265625
600493276,ПГ,65.96,1.030625
600477452,ПГ,77.04,1.20375
600477682,ПГ,84.0,1.3125
600477822,ПГ,33.24,0.519375
600478664,ПГ,2.73,0.1
600478863,ПГ,7.42,0.1159375
600478897,ПГ,167.0,2.609375
600479276,ПГ,55.65,0.86953125
600479841,ПГ,14.1,0.2203125
600480621,ПГ,7.0,0.109375
600482431,ПГ,23.5,0.3671875
600469741,ПГ,170.0,2.65625
600469774,ПГ,141.0,2.203125
600469803,ПГ,72.0,1.125
600469940,ПГ,120.0,1.875
600470004,ПГ,74.0,1.15625
600470306,ПГ,133.0,2.078125
600470343,ПГ,147.0,2.296875
600470375,ПГ,169.0,2.640625
600470511,ПГ,57.0,0.890625
600470521,ПГ,146.0,2.28125
600470713,ПГ,97.0,1.515625
600470731,ПГ,101.13,1.58015625
600471278,ПГ,95.0,1.484375
600471317,ПГ,22.0,0.34375
600471517,ПГ,152.86,2.3884375
600471692,ПГ,8.84,0.138125
600471813,ПГ,10.38,0.1621875
600471848,ПГ,104.52,1.633125
600471882,ПГ,51.25,0.80078125
600472193,ПГ,218.64,3.41625
600472233,ПГ,198.0,3.09375
600472966,ПГ,1.03,0.1
600472997,ПГ,67.94,1.0615625
600473131,ПГ,156.41,2.44390625
600473346,ПГ,41.0,0.640625
600473734,ПГ,92.0,1.4375
600473937,ПГ,59.0,0.921875
600473967,ПГ,61.98,0.9684375
600474002,ПГ,35.0,0.546875
600474373,ПГ,41.0,0.640625
600474673,ПГ,1.0,0.1
600474712,ПГ,102.0,1.59375
600474745,ПГ,2.89,0.1
600474879,ПГ,83.04,1.2975
600474955,ПГ,91.0,1.421875
600475691,ПГ,121.0,1.890625
600475860,ПГ,138.0,2.15625
600476275,ПГ,208.62,3.2596875
600476612,ПГ,9.0,0.140625
600476640,ПГ,93.0,1.453125
600476672,ПГ,123.0,1.921875
600476777,ПГ,114.0,1.78125
600476817,ПГ,57.0,0.890625
600476848,ПГ,121.0,1.890625
600477387,ПГ,14.09,0.22015625
600477420,ПГ,70.19,1.09671875
600477587,ПГ,57.0,0.890625
600478562,ПГ,61.0,0.953125
600478737,ПГ,92.0,1.4375
600478939,ПГ,24.0,0.375
600478994,ПГ,29.0,0.453125
600479375,ПГ,183.47,2.86671875
600480698,ПГ,106.92,1.670625
600480803,ПГ,135.48,2.116875
600480839,ПГ,24.0,0.375
600480972,ПГ,56.0,0.875
600469806,ПГ,14.0,0.21875
600469840,ПГ,35.92,0.56125
600469975,ПГ,8.3,0.1296875
600470013,ПГ,164.0,2.5625
600470037,ПГ,115.18,1.7996875
600470347,ПГ,166.0,2.59375
600470377,ПГ,74.0,1.15625
600470409,ПГ,33.0,0.515625
600470548,ПГ,181.68,2.83875
600470611,ПГ,104.0,1.625
600470741,ПГ,144.5,2.2578125
600470950,ПГ,87.88,1.373125
600470976,ПГ,62.0,0.96875
600471284,ПГ,145.0,2.265625
600471308,ПГ,89.07,1.39171875
600471332,ПГ,102.49,1.60140625
600471545,ПГ,99.0,1.546875
600471685,ПГ,37.0,0.578125
600472095,ПГ,23.0,0.359375
600472125,ПГ,101.0,1.578125
600472236,ПГ,38.0,0.59375
600472268,ПГ,25.25,0.39453125
600472462,ПГ,88.22,1.3784375
600473029,ПГ,56.61,0.88453125
600473065,ПГ,89.0,1.390625
600473236,ПГ,175.0,2.734375
600473262,ПГ,21.03,0.32859375
600473642,ПГ,11.0,0.171875
600473969,ПГ,120.0,1.875
600474004,ПГ,71.36,1.115
600474033,ПГ,45.0,0.703125
600474239,ПГ,249.0,3.890625
600474375,ПГ,93.0,1.453125
600474581,ПГ,18.0,0.28125
600474616,ПГ,59.05,0.92265625
600474710,ПГ,133.0,2.078125
600474744,ПГ,307.85,4.81015625
600474778,ПГ,28.0,0.4375
600474920,ПГ,41.0,0.640625
600474954,ПГ,134.0,2.09375
600474979,ПГ,49.0,0.765625
600475694,ПГ,6.63,0.10359375
600475720,ПГ,70.0,1.09375
600475859,ПГ,145.53,2.27390625
600475891,ПГ,46.0,0.71875
600476264,ПГ,208.62,3.2596875
600476298,ПГ,208.62,3.2596875
600476637,ПГ,219.0,3.421875
600476683,ПГ,13.0,0.203125
600476712,ПГ,92.0,1.4375
600476855,ПГ,42.0,0.65625
600476908,ПГ,10.08,0.1575
600477391,ПГ,75.0,1.171875
600477419,ПГ,72.0,1.125
600477586,ПГ,85.0,1.328125
600477652,ПГ,77.2,1.20625
600478002,ПГ,5.0,0.1
600478567,ПГ,42.06,0.6571875
600478667,ПГ,28.57,0.44640625
600478861,ПГ,208.0,3.25
600479798,ПГ,78.0,1.21875
600479967,ПГ,5.0,0.1
600480840,ПГ,35.0,0.546875
600482456,ПГ,53.0,0.828125
600482474,ПГ,107.99,1.68734375
600482842,ПГ,80.0,1.25
600482507,ПГ,12.99,0.20296875
600483610,ПГ,12.0,0.1875
600483747,ПГ,28.02,0.4378125
600484288,ПГ,74.0,1.15625
600484821,ПГ,73.0,1.140625
600484859,ПГ,123.0,1.921875
600486898,ПГ,2.05,0.1
600487504,ПГ,18.03,0.28171875
600487996,ПГ,188.0,2.9375
600488115,ПГ,28.04,0.438125
600488796,ПГ,144.0,2.25
600488811,ПГ,70.0,1.09375
600488839,ПГ,37.4,0.584375
600489024,ПГ,172.0,2.6875
600489085,ПГ,14.84,0.231875
600489148,ПГ,7.42,0.1159375
600489184,ПГ,48.0,0.75
600489219,ПГ,22.89,0.35765625
600489625,ПГ,171.1,2.6734375
600489663,ПГ,171.65,2.68203125
600489865,ПГ,71.0,1.109375
600489893,ПГ,112.0,1.75
600490058,ПГ,2.85,0.1
600490088,ПГ,64.0,1.0
600491858,ПГ,16.84,0.263125
600491887,ПГ,53.08,0.829375
600493155,ПГ,64.46,1.0071875
600493287,ПГ,111.0,1.734375
600493246,ПГ,57.0,0.890625
600493354,ПГ,109.99,1.71859375
600493316,ПГ,68.98,1.0778125
600483339,ПГ,9.99,0.15609375
600483410,ПГ,153.12,2.3925
600484500,ПГ,9.07,0.14171875
600484913,ПГ,51.0,0.796875
600486084,ПГ,33.0,0.515625
600486245,ПГ,41.0,0.640625
600486423,ПГ,2.0,0.1
600486955,ПГ,95.07,1.48546875
600488017,ПГ,119.0,1.859375
600488230,ПГ,49.0,0.765625
600488896,ПГ,116.83,1.82546875
600489021,ПГ,42.0,0.65625
600489069,ПГ,68.0,1.0625
600489114,ПГ,12.47,0.19484375
600489149,ПГ,60.55,0.94609375
600489177,ПГ,136.66,2.1353125
600489213,ПГ,248.51,3.88296875
600489550,ПГ,28.17,0.44015625
600489590,ПГ,20.0,0.3125
600489610,ПГ,13.82,0.2159375
600489640,ПГ,39.02,0.6096875
600490069,ПГ,22.25,0.34765625
600490095,ПГ,93.0,1.453125
600490129,ПГ,77.0,1.203125
600490798,ПГ,89.0,1.390625
600491862,ПГ,94.0,1.46875
600491877,ПГ,119.0,1.859375
600493081,ПГ,36.0,0.5625
600493139,ПГ,86.03,1.34421875
600493259,ПГ,71.0,1.109375
600493296,ПГ,121.0,1.890625
600493339,ПГ,46.04,0.719375
600493325,ПГ,213.83,3.34109375
600484741,ПГ,49.0,0.765625
600484803,ПГ,135.0,2.109375
600484820,ПГ,72.0,1.125
600485519,ПГ,127.0,1.984375
600486124,ПГ,57.48,0.898125
600486706,ПГ,0.34,0.1
600486720,ПГ,7.59,0.11859375
600486860,ПГ,43.06,0.6728125
600486891,ПГ,30.0,0.46875
600488347,ПГ,32.75,0.51171875
600488859,ПГ,134.0,2.09375
600489033,ПГ,233.18,3.6434375
600489106,ПГ,205.27,3.20734375
600489589,ПГ,3.42,0.1
600489569,ПГ,67.5,1.0546875
600489860,ПГ,74.0,1.15625
600489898,ПГ,3.42,0.1
600489919,ПГ,51.0,0.796875
600490027,ПГ,145.0,2.265625
600490077,ПГ,35.0,0.546875
600490097,ПГ,77.0,1.203125
600490230,ПГ,37.0,0.578125
600490799,ПГ,73.0,1.140625
600491850,ПГ,46.0,0.71875
600491995,ПГ,1.0,0.1
600493190,ПГ,84.17,1.31515625
600482557,ПГ,78.12,1.220625
600482596,ПГ,153.0,2.390625
600482612,ПГ,20.0,0.3125
600482836,ПГ,93.0,1.453125
600482843,ПГ,39.0,0.609375
600482907,ПГ,24.0,0.375
600483004,ПГ,146.0,2.28125
600483072,ПГ,23.98,0.3746875
600483350,ПГ,31.99,0.49984375
600484091,ПГ,9.99,0.15609375
600484132,ПГ,20.34,0.3178125
600484152,ПГ,6.14,0.1
600484768,ПГ,19.67,0.30734375
600484800,ПГ,7.84,0.1225
600486281,ПГ,23.0,0.359375
600486412,ПГ,56.0,0.875
600486882,ПГ,151.0,2.359375
600488968,ПГ,50.08,0.7825
600489068,ПГ,0.43,0.1
600489256,ПГ,181.0,2.828125
600489892,ПГ,133.0,2.078125
600489923,ПГ,16.58,0.2590625
600490038,ПГ,9.16,0.143125
600490167,ПГ,317.87,4.96671875
600490231,ПГ,66.0,1.03125
600491755,ПГ,57.0,0.890625
600477855,ПГ,1.18,0.1
600478462,ПГ,32.67,0.51046875
600478483,ПГ,27.05,0.42265625
600478583,ПГ,49.0,0.765625
600478641,ПГ,76.0,1.1875
600478653,ПГ,29.0,0.453125
600478716,ПГ,73.0,1.140625
600478878,ПГ,94.0,1.46875
600478914,ПГ,156.0,2.4375
600478949,ПГ,16.0,0.25
600479266,ПГ,29.0,0.453125
600480675,ПГ,2.05,0.1
600480766,ПГ,44.0,0.6875
600480801,ПГ,76.0,1.1875
600480948,ПГ,41.03,0.64109375
600481307,ПГ,204.15,3.18984375
600482516,ПГ,3.37,0.1
600482600,ПГ,77.0,1.203125
600482846,ПГ,13.4,0.209375
600482875,ПГ,63.0,0.984375
600482908,ПГ,95.0,1.484375
600482996,ПГ,6.99,0.10921875
600483071,ПГ,153.0,2.390625
600470337,ПГ,35.0,0.546875
600470364,ПГ,4.0,0.1
600470494,ПГ,79.36,1.24
600470540,ПГ,87.0,1.359375
600470568,ПГ,118.92,1.858125
600470667,ПГ,60.0,0.9375
600470702,ПГ,52.0,0.8125
600470730,ПГ,120.0,1.875
600471281,ПГ,7.42,0.1159375
600471304,ПГ,45.16,0.705625
600471443,ПГ,105.0,1.640625
600471471,ПГ,40.27,0.62921875
600471505,ПГ,53.0,0.828125
600471642,ПГ,50.51,0.78921875
600471675,ПГ,35.0,0.546875
600471811,ПГ,82.0,1.28125
600471852,ПГ,1.0,0.1
600472088,ПГ,28.42,0.4440625
600472795,ПГ,3.0,0.1
600472996,ПГ,16.84,0.263125
600473022,ПГ,98.61,1.54078125
600473120,ПГ,0.28,0.1
600473162,ПГ,6.38,0.1
600473354,ПГ,164.13,2.56453125
600473536,ПГ,18.0,0.28125
600473594,ПГ,26.0,0.40625
600473701,ПГ,34.0,0.53125
600473728,ПГ,304.83,4.76296875
600473927,ПГ,86.0,1.34375
600473961,ПГ,132.0,2.0625
600473991,ПГ,39.9,0.6234375
600474669,ПГ,1.42,0.1
600474703,ПГ,79.0,1.234375
600474735,ПГ,15.17,0.23703125
600474866,ПГ,53.0,0.828125
600474903,ПГ,75.0,1.171875
600474942,ПГ,40.0,0.625
600475616,ПГ,67.0,1.046875
600475684,ПГ,1.42,0.1
600476250,ПГ,139.08,2.173125
600476427,ПГ,55.0,0.859375
600476586,ПГ,119.0,1.859375
600476618,ПГ,1.78,0.1
600476655,ПГ,64.0,1.0
600476791,ПГ,31.0,0.484375
600476827,ПГ,76.0,1.1875
600476847,ПГ,91.0,1.421875
600477056,ПГ,73.0,1.140625
600477157,ПГ,155.15,2.42421875
600477191,ПГ,77.0,1.203125
600477365,ПГ,73.08,1.141875
600477397,ПГ,79.2,1.2375
600478725,ПГ,57.04,0.89125
600478991,ПГ,37.0,0.578125
600479014,ПГ,8.41,0.13140625
600479196,ПГ,233.56,3.649375
600479333,ПГ,126.0,1.96875
600479390,ПГ,217.09,3.39203125
600479896,ПГ,50.0,0.78125
600480715,ПГ,10.0,0.15625
600480808,ПГ,25.0,0.390625
600480896,ПГ,127.0,1.984375
600480932,ПГ,88.0,1.375
600482560,ПГ,1.0,0.1
600482582,ПГ,135.3,2.1140625
600482918,ПГ,83.0,1.296875
600483022,ПГ,197.0,3.078125
600483407,ПГ,65.0,1.015625
600483423,ПГ,39.0,0.609375
600484093,ПГ,24.12,0.376875
600469051,ПГ,195.3,3.0515625
600469070,ПГ,116.0,1.8125
600469109,ПГ,188.14,2.9396875
600469211,ПГ,97.11,1.51734375
600469245,ПГ,124.38,1.9434375
600469270,ПГ,39.0,0.609375
600469453,ПГ,73.0,1.140625
600469681,ПГ,60.0,0.9375
600469777,ПГ,35.0,0.546875
600469818,ПГ,95.07,1.48546875
600469986,ПГ,174.0,2.71875
600470016,ПГ,36.36,0.568125
600470041,ПГ,1.0,0.1
600470389,ПГ,91.0,1.421875
600470419,ПГ,27.0,0.421875
600470551,ПГ,55.0,0.859375
600470581,ПГ,136.74,2.1365625
600470614,ПГ,81.0,1.265625
600470732,ПГ,105.0,1.640625
600470789,ПГ,66.18,1.0340625
600471128,ПГ,69.0,1.078125
600471296,ПГ,72.52,1.133125
600471360,ПГ,45.0,0.703125
600471489,ПГ,59.76,0.93375
600471530,ПГ,57.04,0.89125
600471553,ПГ,25.0,0.390625
600471656,ПГ,2.0,0.1
600471695,ПГ,62.42,0.9753125
600471727,ПГ,170.14,2.6584375
600471858,ПГ,21.0,0.328125
600472235,ПГ,116.0,1.8125
600472262,ПГ,50.0,0.78125
600472802,ПГ,32.0,0.5
600473006,ПГ,63.26,0.9884375
600473038,ПГ,80.14,1.2521875
600473077,ПГ,4.04,0.1
600473842,ПГ,162.91,2.54546875
600473979,ПГ,82.0,1.28125
600474011,ПГ,164.13,2.56453125
600474038,ПГ,115.0,1.796875
600474574,ПГ,194.0,3.03125
600474615,ПГ,34.34,0.5365625
600474718,ПГ,225.51,3.52359375
600474750,ПГ,47.7,0.7453125
600474785,ПГ,6.42,0.1003125
600474928,ПГ,11.0,0.171875
600474961,ПГ,62.0,0.96875
600474990,ПГ,1.15,0.1
600475666,ПГ,5.11,0.1
600475707,ПГ,159.19,2.48734375
600475878,ПГ,79.0,1.234375
600476278,ПГ,69.54,1.0865625
600476306,ПГ,139.08,2.173125
600476641,ПГ,10.26,0.1603125
600476668,ПГ,114.0,1.78125
600476697,ПГ,63.0,0.984375
600476870,ПГ,7.0,0.109375
600476914,ПГ,71.84,1.1225
600477242,ПГ,8.0,0.125
600477446,ПГ,107.33,1.67703125
600477579,ПГ,183.58,2.8684375
600478354,ПГ,0.3,0.1
600478870,ПГ,29.42,0.4596875
600479220,ПГ,0.44,0.1
600479803,ПГ,73.0,1.140625
600480157,ПГ,39.0,0.609375
600480526,ПГ,58.83,0.91921875
600482435,ПГ,25.05,0.39140625
600481516,ПГ,10.98,0.1715625
600482510,ПГ,169.0,2.640625
600482533,ПГ,146.39,2.28734375
600482689,ПГ,91.43,1.42859375
600483442,ПГ,40.0,0.625
600483469,ПГ,33.0,0.515625
600484192,ПГ,4.27,0.1
600484819,ПГ,28.0,0.4375
600484850,ПГ,187.48,2.929375
600486074,ПГ,70.89,1.10765625
600486802,ПГ,19.78,0.3090625
600486869,ПГ,16.0,0.25
600486924,ПГ,122.09,1.90765625
600486954,ПГ,32.0,0.5
600488844,ПГ,198.0,3.09375
600489077,ПГ,49.04,0.76625
600489109,ПГ,40.0,0.625
600489137,ПГ,115.0,1.796875
600489199,ПГ,41.0,0.640625
600489225,ПГ,43.07,0.67296875
600489565,ПГ,99.56,1.555625
600489606,ПГ,95.0,1.484375
600489635,ПГ,49.52,0.77375
600489659,ПГ,96.0,1.5
600489800,ПГ,66.0,1.03125
600489899,ПГ,162.19,2.53421875
600489920,ПГ,76.26,1.1915625
600490052,ПГ,88.14,1.3771875
600490079,ПГ,49.0,0.765625
600490114,ПГ,69.05,1.07890625
600491861,ПГ,92.06,1.4384375
600491885,ПГ,25.25,0.39453125
600491893,ПГ,167.0,2.609375
600492497,ПГ,53.18,0.8309375
600493138,ПГ,58.0,0.90625
600493252,ПГ,14.19,0.22171875
600493280,ПГ,10.5,0.1640625
600482513,ПГ,43.0,0.671875
600482525,ПГ,73.9,1.1546875
600482988,ПГ,179.26,2.8009375
600483300,ПГ,55.2,0.8625
600483331,ПГ,73.0,1.140625
600483419,ПГ,33.99,0.53109375
600484315,ПГ,31.0,0.484375
600484410,ПГ,146.69,2.29203125
600484552,ПГ,69.17,1.08078125
600484843,ПГ,37.67,0.58859375
600486091,ПГ,71.0,1.109375
600486715,ПГ,95.0,1.484375
600488007,ПГ,62.0,0.96875
600488119,ПГ,143.0,2.234375
600488195,ПГ,32.29,0.50453125
600488799,ПГ,79.0,1.234375
600488817,ПГ,52.0,0.8125
600488843,ПГ,0.87,0.1
600489127,ПГ,16.25,0.25390625
600489163,ПГ,75.0,1.171875
600489182,ПГ,149.12,2.33
600489216,ПГ,3.52,0.1
600489561,ПГ,54.63,0.85359375
600489630,ПГ,68.0,1.0625
600489660,ПГ,138.95,2.17109375
600489875,ПГ,106.0,1.65625
600490068,ПГ,71.0,1.109375
600490111,ПГ,161.8,2.528125
600490134,ПГ,130.61,2.04078125
600491842,ПГ,196.0,3.0625
600491880,ПГ,85.0,1.328125
600485661,ПГ,10.7,0.1671875
600493159,ПГ,0.99,0.1
600493192,ПГ,31.0,0.484375
600493209,ПГ,35.0,0.546875
600493263,ПГ,171.0,2.671875
600493247,ПГ,12.86,0.2009375
600493344,ПГ,14.99,0.23421875
600484502,ПГ,169.0,2.640625
600484795,ПГ,18.0,0.28125
600484827,ПГ,21.93,0.34265625
600484858,ПГ,185.14,2.8928125
600486716,ПГ,100.0,1.5625
600486875,ПГ,59.03,0.92234375
600486927,ПГ,41.09,0.64203125
600488803,ПГ,103.0,1.609375
600488830,ПГ,99.85,1.56015625
600489022,ПГ,116.0,1.8125
600489036,ПГ,7.42,0.1159375
600489090,ПГ,86.07,1.34484375
600489124,ПГ,30.35,0.47421875
600489147,ПГ,144.0,2.25
600489172,ПГ,138.0,2.15625
600489615,ПГ,45.03,0.70359375
600489649,ПГ,114.47,1.78859375
600489911,ПГ,158.0,2.46875
600490029,ПГ,103.16,1.611875
600490060,ПГ,61.54,0.9615625
600490089,ПГ,142.0,2.21875
600490224,ПГ,2.3,0.1
600490246,ПГ,32.87,0.51359375
600491856,ПГ,112.71,1.76109375
600492731,ПГ,2.66,0.1
600493124,ПГ,60.4,0.94375
600493148,ПГ,147.64,2.306875
600493180,ПГ,66.7,1.0421875
600493199,ПГ,153.0,2.390625
600493236,ПГ,17.0,0.265625
600482868,ПГ,79.0,1.234375
600482921,ПГ,141.0,2.203125
600482968,ПГ,82.0,1.28125
600482991,ПГ,97.08,1.516875
600483049,ПГ,135.8,2.121875
600483083,ПГ,101.0,1.578125
600483368,ПГ,149.0,2.328125
600483934,ПГ,5.43,0.1
600484106,ПГ,85.0,1.328125
600484175,ПГ,21.0,0.328125
600484777,ПГ,156.0,2.4375
600484808,ПГ,1.42,0.1
600486023,ПГ,100.0,1.5625
600486485,ПГ,66.0,1.03125
600486568,ПГ,98.0,1.53125
600486638,ПГ,4.02,0.1
600488942,ПГ,13.99,0.21859375
600488983,ПГ,125.0,1.953125
600489044,ПГ,86.2,1.346875
600489073,ПГ,114.2,1.784375
600489242,ПГ,117.0,1.828125
600489696,ПГ,90.0,1.40625
600489913,ПГ,31.0,0.484375
600489998,ПГ,23.94,0.3740625
600490041,ПГ,57.0,0.890625
600490234,ПГ,47.0,0.734375
600490261,ПГ,2.0,0.1
600491699,ПГ,87.13,1.36140625
600491761,ПГ,108.0,1.6875
